x,E,dE,index,job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd,resname_c,resname_n,frame_index
0.5993798,-75.73552,2.959984,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6047928,-78.28547,2.955584,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6102059,-80.68997,2.880822,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.615619,-84.37802,2.889388,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.621032,-87.21948,2.87561,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6264451,-88.95577,3.017129,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6318582,-90.05211,3.041574,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6372713,-92.69875,3.022758,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6426843,-94.86514,2.898425,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6480974,-97.31754,2.880661,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6535105,-100.3299,2.809837,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6589235,-102.4592,2.805133,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6643366,-105.4675,2.80747,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6697497,-107.1096,2.808405,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.6751627,-107.7737,2.808112,140,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000177) needs to be non-negative\n\n,Error.GmxError,1.898,0.133873,run_6/f-603/ixs-918-920/single/frame-98,GLY855,PRO856,1
0.1275337,0.0,0.0,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1303109,-4.78691,0.6537049,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1330881,-7.335955,0.6501534,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1358653,-8.044741,0.6293604,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1386424,-7.225437,0.5855124,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1414196,-5.74303,0.6555176,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1441968,-2.840677,0.6825002,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1469739,2.593673,0.8024928,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1497511,9.735457,0.8731208,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1525283,17.31581,0.9083231,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1553055,25.14974,0.8781282,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1580826,33.06257,0.8778227,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1608598,40.49791,0.9272275,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.163637,49.16893,1.002186,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1664141,63.93709,3.260738,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1691913,66.87554,3.260738,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1719685,75.24139,3.260738,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1747457,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1775228,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1803,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1830772,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1858544,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1886315,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1914087,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1941859,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.196963,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.1997402,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2025174,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2052946,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2080717,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2108489,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2136261,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2164033,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2191804,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2219576,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2247348,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2275119,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2302891,8.472605,1.165905,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2330663,135.7976,1.512686,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2358435,137.2968,1.504584,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2386206,141.1199,1.529326,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2413978,144.0637,1.512686,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.244175,142.6686,1.503654,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2469521,144.4666,1.524377,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2497293,143.2431,1.510272,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2525065,144.5213,1.529026,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2552837,145.7978,1.533754,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2580608,145.5526,1.593862,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.260838,144.3942,1.610037,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2636152,143.2906,1.542583,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2663924,141.8355,1.559103,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2691695,139.7099,1.583568,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2719467,138.1087,1.607082,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2747239,136.6664,1.595456,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.277501,134.3678,1.543268,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2802782,132.2149,1.56435,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2830554,130.2184,1.499211,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2858326,127.9082,1.498469,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
0.2886097,126.0617,1.468003,150,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000064) needs to be non-negative\n\n,Error.GmxError,1.798,0.133837,run_6/f-603/ixs-918-920/triple/frame-95,GLY855,PRO856,1
